name,description,areas,author,collection,code,rawFileDir,convFileDir
"Ringvorlesung ""Verantwortung"" 1: Verantwortung und Rechte (am Beispiel von Covid-19)",,"Ringvorlesung ""Verantwortung"" 1: Verantwortung und Rechte (am Beispiel von Covid-19)","[{'id': 397, 'firstName': 'Klaus', 'lastName': 'Steigleder', 'title': '', 'photoAvailable': False}, {'id': 121, 'firstName': 'Jens', 'lastName': 'Kertscher', 'title': '', 'photoAvailable': False}]","[{'id': 413, 'name': 'Ringvorlesung: Verantwortung'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/5a/c2/ed/10/54/7e/11/ed/b3/3e/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/5a/c2/ed/10/54/7e/11/ed/b3/3e/00/50/56/bd/73/ae
"Ringvorlesung ""Verantwortung"" 2: Das Gewaltparadox der individuellen Verantwortung",,"Ringvorlesung ""Verantwortung"" 2: Das Gewaltparadox der individuellen Verantwortung","[{'id': 398, 'firstName': 'Gesa', 'lastName': 'Lindemann', 'title': '', 'photoAvailable': False}]","[{'id': 413, 'name': 'Ringvorlesung: Verantwortung'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/97/8a/18/10/55/fd/11/ed/a2/88/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/97/8a/18/10/55/fd/11/ed/a2/88/00/50/56/bd/73/ae
Powerpointpräsentation,,Powerpointpräsentation,"[{'id': 284, 'firstName': 'Universitäts- und', 'lastName': 'Landesbibliothek Darmstadt', 'title': '', 'photoAvailable': True}]","[{'id': 303, 'name': 'Workshop ""Einstieg in wissenschaftliches Arbeiten mit LaTeX""'}]",by,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/7b/a5/f4/70/3c/95/11/ec/b8/a7/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/7b/a5/f4/70/3c/95/11/ec/b8/a7/00/50/56/bd/73/ae
Skript,,Skript,"[{'id': 284, 'firstName': 'Universitäts- und', 'lastName': 'Landesbibliothek Darmstadt', 'title': '', 'photoAvailable': True}]","[{'id': 303, 'name': 'Workshop ""Einstieg in wissenschaftliches Arbeiten mit LaTeX""'}]",by,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/17/fd/af/50/c0/c2/11/e8/be/bd/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/17/fd/af/50/c0/c2/11/e8/be/bd/00/50/56/bd/73/ad
Cheat Sheet Deutsch,Cheat Sheet Deutsch,Cheat Sheet Deutsch,"[{'id': 284, 'firstName': 'Universitäts- und', 'lastName': 'Landesbibliothek Darmstadt', 'title': '', 'photoAvailable': True}]","[{'id': 303, 'name': 'Workshop ""Einstieg in wissenschaftliches Arbeiten mit LaTeX""'}]",by,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/2a/0b/00/e0/8a/37/11/ea/90/25/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/2a/0b/00/e0/8a/37/11/ea/90/25/00/50/56/bd/73/ae
Cheat Sheet Englisch,,Cheat Sheet Englisch,"[{'id': 284, 'firstName': 'Universitäts- und', 'lastName': 'Landesbibliothek Darmstadt', 'title': '', 'photoAvailable': True}]","[{'id': 303, 'name': 'Workshop ""Einstieg in wissenschaftliches Arbeiten mit LaTeX""'}]",by,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/60/87/85/30/8a/37/11/ea/bd/81/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/60/87/85/30/8a/37/11/ea/bd/81/00/50/56/bd/73/ae
Workshop Template,,Workshop Template,"[{'id': 284, 'firstName': 'Universitäts- und', 'lastName': 'Landesbibliothek Darmstadt', 'title': '', 'photoAvailable': True}]","[{'id': 303, 'name': 'Workshop ""Einstieg in wissenschaftliches Arbeiten mit LaTeX""'}]",by,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/70/ae/83/c0/b0/e4/11/ec/99/ff/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/70/ae/83/c0/b0/e4/11/ec/99/ff/00/50/56/bd/73/ad
Übungsaufgaben,,Übungsaufgaben,"[{'id': 284, 'firstName': 'Universitäts- und', 'lastName': 'Landesbibliothek Darmstadt', 'title': '', 'photoAvailable': True}]","[{'id': 303, 'name': 'Workshop ""Einstieg in wissenschaftliches Arbeiten mit LaTeX""'}]",by,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/7b/2c/f6/40/8a/37/11/ea/9c/f9/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/7b/2c/f6/40/8a/37/11/ea/9c/f9/00/50/56/bd/73/ae
Crash Course on Deep Learning,"Content
1. Recap Machine Learning 
2. Neural Network 
3. Convolutional Neural Network
4. Recurrent Neural Network
5. Bayesian Optimization
6. Microstructure Representation",Crash Course on Deep Learning,"[{'id': 391, 'firstName': 'Bai-Xiang', 'lastName': 'Xu', 'title': 'Prof. Dr.', 'photoAvailable': False}]","[{'id': 408, 'name': 'Crash Course: Deep Learning'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/20/56/84/c0/01/db/11/ed/88/c8/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/20/56/84/c0/01/db/11/ed/88/c8/00/50/56/bd/73/ad
Warum hat der Digitalfinanzmarkt neue Chancen jenseits der traditionellen Bankingrollen?,,Warum hat der Digitalfinanzmarkt neue Chancen jenseits der traditionellen Bankingrollen?,"[{'id': 390, 'firstName': 'Katharina', 'lastName': 'Gehra', 'title': '', 'photoAvailable': False}]","[{'id': 401, 'name': 'Verstehen Sie Krypto!'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/9e/56/cc/e0/fe/20/11/ec/97/a1/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/9e/56/cc/e0/fe/20/11/ec/97/a1/00/50/56/bd/73/ae
"Das soziale und semiotische Konstrukt ""Geld"". Zur Einführung in die Vorlesung",,"Das soziale und semiotische Konstrukt ""Geld"". Zur Einführung in die Vorlesung","[{'id': 61, 'firstName': 'Petra', 'lastName': 'Gehring', 'title': 'Prof. Dr.', 'photoAvailable': True}, {'id': 378, 'firstName': 'Martin', 'lastName': 'Diehl', 'title': 'Dr.', 'photoAvailable': False}]","[{'id': 401, 'name': 'Verstehen Sie Krypto!'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/8f/a5/9d/b0/ba/92/11/ec/b9/25/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/8f/a5/9d/b0/ba/92/11/ec/b9/25/00/50/56/bd/73/ae
Zentralbanken zwischen strategischer Relevanz. politischer Unabhängigkeit und demokratischer Kontrolle,,Zentralbanken zwischen strategischer Relevanz. politischer Unabhängigkeit und demokratischer Kontrolle,"[{'id': 378, 'firstName': 'Martin', 'lastName': 'Diehl', 'title': 'Dr.', 'photoAvailable': False}]","[{'id': 401, 'name': 'Verstehen Sie Krypto!'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/1e/c9/31/80/02/ed/11/ed/af/d9/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/1e/c9/31/80/02/ed/11/ed/af/d9/00/50/56/bd/73/ad
"Digitalzahlungen - gestern, heute, morgen",,"Digitalzahlungen - gestern, heute, morgen","[{'id': 382, 'firstName': 'Claus', 'lastName': 'George', 'title': '', 'photoAvailable': False}]","[{'id': 401, 'name': 'Verstehen Sie Krypto!'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/fa/1e/23/d0/c5/44/11/ec/8b/48/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/fa/1e/23/d0/c5/44/11/ec/8b/48/00/50/56/bd/73/ad
Podiumsdiskussion: Digitaler Euro - Pro und Contra?,,Podiumsdiskussion: Digitaler Euro - Pro und Contra?,"[{'id': 392, 'firstName': 'Katharina', 'lastName': 'Paust-Bokrezion', 'title': '', 'photoAvailable': False}, {'id': 393, 'firstName': 'Marcus', 'lastName': 'Härtel', 'title': '', 'photoAvailable': False}]","[{'id': 401, 'name': 'Verstehen Sie Krypto!'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/12/34/bb/10/08/8d/11/ed/95/45/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/12/34/bb/10/08/8d/11/ed/95/45/00/50/56/bd/73/ae
Demokratische Blockchain-Algorithmen: von „Code is Law“ zu „Law in Code“?,,Demokratische Blockchain-Algorithmen: von „Code is Law“ zu „Law in Code“?,"[{'id': 383, 'firstName': 'Sebastian', 'lastName': 'Omlor', 'title': 'Prof. Dr.', 'photoAvailable': False}]","[{'id': 401, 'name': 'Verstehen Sie Krypto!'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/82/10/99/90/ca/da/11/ec/b8/58/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/82/10/99/90/ca/da/11/ec/b8/58/00/50/56/bd/73/ae
"Wie dezentral sind sog. dezentrale Finanzanwendungen (""DeFi"")",,"Wie dezentral sind sog. dezentrale Finanzanwendungen (""DeFi"")","[{'id': 384, 'firstName': 'Mario', 'lastName': 'Oettler', 'title': '', 'photoAvailable': False}]","[{'id': 401, 'name': 'Verstehen Sie Krypto!'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/06/eb/85/90/d0/b1/11/ec/87/a3/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/06/eb/85/90/d0/b1/11/ec/87/a3/00/50/56/bd/73/ae
Digitale Finanzdienstleistungen - Was sind Fintechs?,,Digitale Finanzdienstleistungen - Was sind Fintechs?,"[{'id': 385, 'firstName': 'Jens', 'lastName': 'Hachmeister', 'title': '', 'photoAvailable': False}]","[{'id': 401, 'name': 'Verstehen Sie Krypto!'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/7b/b9/bc/e0/dc/ee/11/ec/a9/1e/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/7b/b9/bc/e0/dc/ee/11/ec/a9/1e/00/50/56/bd/73/ad
Bezahlen mit Daten,,Bezahlen mit Daten,"[{'id': 386, 'firstName': 'Hans-Gert', 'lastName': 'Penzel', 'title': 'Prof.', 'photoAvailable': False}]","[{'id': 401, 'name': 'Verstehen Sie Krypto!'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/15/fb/3c/60/e0/e2/11/ec/94/1b/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/15/fb/3c/60/e0/e2/11/ec/94/1b/00/50/56/bd/73/ad
"Kulturalisierung des Geldes, Finanzialisierung der Kultur. Was NFTs für die Kunst bedeuten.",,"Kulturalisierung des Geldes, Finanzialisierung der Kultur. Was NFTs für die Kunst bedeuten.","[{'id': 387, 'firstName': 'Kolja', 'lastName': 'Reichert', 'title': '', 'photoAvailable': False}]","[{'id': 401, 'name': 'Verstehen Sie Krypto!'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/eb/20/2b/f0/eb/a8/11/ec/81/c8/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/eb/20/2b/f0/eb/a8/11/ec/81/c8/00/50/56/bd/73/ae
Wie BTC und ETH in Zug landeten. Konzeptuelle Überlegungen zur historischen und ethnographischen Erforschung von Cryptocurrencies.,,Wie BTC und ETH in Zug landeten. Konzeptuelle Überlegungen zur historischen und ethnographischen Erforschung von Cryptocurrencies.,"[{'id': 388, 'firstName': 'Monika', 'lastName': 'Dommann', 'title': 'Prof. Dr.', 'photoAvailable': False}]","[{'id': 401, 'name': 'Verstehen Sie Krypto!'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/5e/30/bf/e0/f2/63/11/ec/84/f3/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/5e/30/bf/e0/f2/63/11/ec/84/f3/00/50/56/bd/73/ad
"Wem gehört mein Geld? Über ""meins"" und ""deins"" in der virtuellen Welt",,"Wem gehört mein Geld? Über ""meins"" und ""deins"" in der virtuellen Welt","[{'id': 389, 'firstName': 'André', 'lastName': 'Alfes', 'title': 'Prof. Dr.', 'photoAvailable': False}]","[{'id': 401, 'name': 'Verstehen Sie Krypto!'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/5b/bf/14/30/fa/d5/11/ec/97/2d/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/5b/bf/14/30/fa/d5/11/ec/97/2d/00/50/56/bd/73/ad
Warum Bitcoin?,,Warum Bitcoin?,"[{'id': 394, 'firstName': 'Friedemann', 'lastName': 'Brenneis', 'title': '', 'photoAvailable': False}]","[{'id': 412, 'name': 'Diskursprojekt „Demokratiefragen des digitalisierten Finanzsektors – eFin & Demokratie“'}]",by-nc-nd,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/11/0a/a4/e0/0d/6d/11/ed/ba/09/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/11/0a/a4/e0/0d/6d/11/ed/ba/09/00/50/56/bd/73/ad
Bitcoin - Gefahr oder Bereicherung für unsere Gesellschaft?,,Bitcoin - Gefahr oder Bereicherung für unsere Gesellschaft?,"[{'id': 394, 'firstName': 'Friedemann', 'lastName': 'Brenneis', 'title': '', 'photoAvailable': False}]","[{'id': 412, 'name': 'Diskursprojekt „Demokratiefragen des digitalisierten Finanzsektors – eFin & Demokratie“'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/61/79/3e/20/19/05/11/ed/93/fa/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/61/79/3e/20/19/05/11/ed/93/fa/00/50/56/bd/73/ae
TM Mawi Spannung Teil 1 von 3,"Teil der Lehrveranstaltung Technische Mechanik für Materialwissenschaftler - 11-01-1050-vl 
FB Mateial- und Geowissenschaften, TU Darmstadt",TM Mawi Spannung Teil 1 von 3,"[{'id': 391, 'firstName': 'Bai-Xiang', 'lastName': 'Xu', 'title': 'Prof. Dr.', 'photoAvailable': False}]",[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/df/5f/9a/00/01/e0/11/ed/9a/7e/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/df/5f/9a/00/01/e0/11/ed/9a/7e/00/50/56/bd/73/ae
Technische Mechanik - Spannung Teil 3 von 3,,Technische Mechanik - Spannung Teil 3 von 3,"[{'id': 391, 'firstName': 'Bai-Xiang', 'lastName': 'Xu', 'title': 'Prof. Dr.', 'photoAvailable': False}]",[],by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/f3/42/c7/70/01/e2/11/ed/8b/af/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/f3/42/c7/70/01/e2/11/ed/8b/af/00/50/56/bd/73/ae
TM - Spannung - Teil 2 aus 3,,TM - Spannung - Teil 2 aus 3,"[{'id': 391, 'firstName': 'Bai-Xiang', 'lastName': 'Xu', 'title': 'Prof. Dr.', 'photoAvailable': False}]","[{'id': 409, 'name': 'Technische Mechanik - Spannung'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/8b/eb/1a/60/01/e6/11/ed/95/46/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/8b/eb/1a/60/01/e6/11/ed/95/46/00/50/56/bd/73/ae
TM - Spannung - Teil 3 aus 3,,TM - Spannung - Teil 3 aus 3,"[{'id': 391, 'firstName': 'Bai-Xiang', 'lastName': 'Xu', 'title': 'Prof. Dr.', 'photoAvailable': False}]","[{'id': 409, 'name': 'Technische Mechanik - Spannung'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/2e/ed/4c/10/01/e7/11/ed/94/b2/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/2e/ed/4c/10/01/e7/11/ed/94/b2/00/50/56/bd/73/ae
Technische Mechanik - Spannung,,Technische Mechanik - Spannung,"[{'id': 391, 'firstName': 'Bai-Xiang', 'lastName': 'Xu', 'title': 'Prof. Dr.', 'photoAvailable': False}]","[{'id': 409, 'name': 'Technische Mechanik - Spannung'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/09/0b/13/20/01/e6/11/ed/87/d4/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/09/0b/13/20/01/e6/11/ed/87/d4/00/50/56/bd/73/ae
TM - Spannung - Teil 1 aus 3,,TM - Spannung - Teil 1 aus 3,"[{'id': 391, 'firstName': 'Bai-Xiang', 'lastName': 'Xu', 'title': 'Prof. Dr.', 'photoAvailable': False}]","[{'id': 409, 'name': 'Technische Mechanik - Spannung'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/34/9c/07/60/01/e6/11/ed/8e/19/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/34/9c/07/60/01/e6/11/ed/8e/19/00/50/56/bd/73/ae
Workshop Template TUDA,,Workshop Template TUDA,"[{'id': 284, 'firstName': 'Universitäts- und', 'lastName': 'Landesbibliothek Darmstadt', 'title': '', 'photoAvailable': True}]","[{'id': 303, 'name': 'Workshop ""Einstieg in wissenschaftliches Arbeiten mit LaTeX""'}]",by,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/a3/e6/64/60/b0/e4/11/ec/b5/52/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/a3/e6/64/60/b0/e4/11/ec/b5/52/00/50/56/bd/73/ad
Workshop Template TUDA (english),,Workshop Template TUDA (english),"[{'id': 284, 'firstName': 'Universitäts- und', 'lastName': 'Landesbibliothek Darmstadt', 'title': '', 'photoAvailable': True}]","[{'id': 303, 'name': 'Workshop ""Einstieg in wissenschaftliches Arbeiten mit LaTeX""'}]",by,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/b3/af/60/90/b0/e4/11/ec/a7/95/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/b3/af/60/90/b0/e4/11/ec/a7/95/00/50/56/bd/73/ad
Installationsanleitung,,Installationsanleitung,"[{'id': 284, 'firstName': 'Universitäts- und', 'lastName': 'Landesbibliothek Darmstadt', 'title': '', 'photoAvailable': True}]","[{'id': 303, 'name': 'Workshop ""Einstieg in wissenschaftliches Arbeiten mit LaTeX""'}]",by,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/0f/dd/0d/a0/b0/e4/11/ec/91/c7/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/0f/dd/0d/a0/b0/e4/11/ec/91/c7/00/50/56/bd/73/ad
Workshop Template (english),,Workshop Template (english),"[{'id': 284, 'firstName': 'Universitäts- und', 'lastName': 'Landesbibliothek Darmstadt', 'title': '', 'photoAvailable': True}]","[{'id': 303, 'name': 'Workshop ""Einstieg in wissenschaftliches Arbeiten mit LaTeX""'}]",by,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/7c/2c/8f/d0/b0/e4/11/ec/91/84/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/7c/2c/8f/d0/b0/e4/11/ec/91/84/00/50/56/bd/73/ad
Grundlegende Begriffe,Aufgrund eines technischen Fehlers werden bei dieser sowie weiteren Vorlesungen die Kapitel nur in der Beschreibung verfügbar sein. Wir bitten Sie vielmals um Entschuldigung.// 05:36 §1.1 Aussagenlogik/ 10:27 Verknüpfung von Aussagen/ 12:33 2.Verknüpfung;oder/ 17:16 3.Verknüpfung: nicht/ 19:09 4.Verknüpfung: Implikation/ 29:14 5.Verknüpfung: Äquivalenz/ 44:37 §1.2 Mengen und Zahlen/ 56:32 wichtige Begriffe/ 01:19:37 §1.3 Elementare Beweismethoden/ 01:21:47 1.Direkter Beweis/ 01:28:52 2.Indirekter Beweis/ 01:41:17 3.Vollständige Induktion/ 02:13:24 §1.4 Binomialsatz/ 02:25:15 Satz 4.5//,Grundlegende Begriffe,"[{'id': 76, 'firstName': 'Robert', 'lastName': 'Haller-Dintelmann', 'title': 'Dr.', 'photoAvailable': False}]","[{'id': 397, 'name': 'Höhere Mathematik I'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/5e/8e/79/30/19/22/11/eb/90/e7/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/5e/8e/79/30/19/22/11/eb/90/e7/00/50/56/bd/73/ae
Elementare Funktionen,Aufgrund eines technischen Fehlers werden bei dieser sowie weiteren Vorlesungen die Kapitel nur in der Beschreibung verfügbar sein. Wir bitten Sie vielmals um Entschuldigung.//00:17 §2.3 Algebraische Gleichungen/ 06:31 Beispiel 3.1; 3.2; 3.4/ 09:47 Polynomgrade/ 30:22 Beispiel 3.6/ 37:03 Beispiel 3.7/ 54:37 Kapitel 3: Elementare Funktionen/ 58:59 Definition 1.2/ 01:04:58 Beispiel 1.1; 1.3/ 01:13:49 Bemerkung 1.4/ 01:27:54/ 01:19:37 Beispiel 1.5/ 01:22:37 Definition 1.6/  01:27:54 §3.2 Trigonometrische Funktionen/ 01:38:59 Bemerkung 2.2/ 02:02:13 §3.3 Umkehrfunktionen/ 02:11:50 Bemerkung 3.2//,Elementare Funktionen,"[{'id': 76, 'firstName': 'Robert', 'lastName': 'Haller-Dintelmann', 'title': 'Dr.', 'photoAvailable': False}]","[{'id': 397, 'name': 'Höhere Mathematik I'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/43/53/5e/e0/1a/82/11/eb/88/d6/00/50/56/bd/73/ad,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/43/53/5e/e0/1a/82/11/eb/88/d6/00/50/56/bd/73/ad
Elementare Rechentechniken,Aufgrund eines technischen Fehlers werden bei dieser sowie weiteren Vorlesungen die Kapitel nur in der Beschreibung verfügbar sein. Wir bitten Sie vielmals um Entschuldigung.// 00:58 §1.5 Ungleichungen und Beträge/ 06:35 5.1 Rechenregeln/ 11:53 Definition 5.2/ 13:22 Beispiel 5.3/ 18:28 Beispiel 5.4/ 25:47 Definition 5.5/ 31:04 Definition 5.6/ 32:54 Bemerkung 5.7/ 48:01 Beispiel 5.8/ 58:51 Kapitel 2: Elementare Rechentechniken/ 59:41 §2.1 Potenzen/ 01:12:52 §2.2 Logarithmen/ 01:17:45 Beispiel 2.3/ 01:33:47 Eigenschaften von Logarithmen/ 01:46:13 Beispiel 2.4/ 02:05:22 Definition 2.5//,Elementare Rechentechniken,"[{'id': 76, 'firstName': 'Robert', 'lastName': 'Haller-Dintelmann', 'title': 'Dr.', 'photoAvailable': False}]","[{'id': 397, 'name': 'Höhere Mathematik I'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/76/94/7d/90/1a/9e/11/eb/90/0e/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/76/94/7d/90/1a/9e/11/eb/90/0e/00/50/56/bd/73/ae
Komplexe Zahlen,"Aufgrund eines technischen Fehlers werden bei dieser sowie weiteren Vorlesungen die Kapitel nur in der Beschreibung verfügbar sein. Wir bitten Sie vielmals um Entschuldigung.// 01:15 Bemerkung 3.4/ 03:28 Beispiel 3.5/ 22:42 Graph der Umkehrfunktion/ 28:29 Definition 3.8/ 39:28 Bemerkung 3.9/ 46:30 Umkehrfunktionen sin, cos und tan/ 55:12 §3.4 Komplexe Zahlen/ 01:04:33 Definition 4.1/ 01:14:38 Beispiel 4.3/ 01:23:33 Definition 4.3/ 01:32:46 Definition 4.3 iv/ 01:36:10 Bemerkung 4.5/ 01:55:48 Satz 4.6/ 02:00:42 Beispiel 4.7/ 02:05:54 Komplexe Exponentialfunktion/ 02:26:27 Bemerkung 4.8//",Komplexe Zahlen,"[{'id': 76, 'firstName': 'Robert', 'lastName': 'Haller-Dintelmann', 'title': 'Dr.', 'photoAvailable': False}]","[{'id': 397, 'name': 'Höhere Mathematik I'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/8a/39/a2/80/1a/9e/11/eb/a3/9f/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/8a/39/a2/80/1a/9e/11/eb/a3/9f/00/50/56/bd/73/ae
Folgen und Grenzwerte,"Aufgrund eines technischen Fehlers werden bei dieser  Vorlesungen die Kapitel nur in der Beschreibung verfügbar sein. Wir bitten Sie vielmals um Entschuldigung.
/01:38 §4.1 Folgen/ 03:07 Definition 1.1/ 06:41 Bemerkung 1.2/ 20:01 Bemerkung 1.4/ 26:33 §2 Konvergenz von Folgen/ 28:50 Definition 2.1/ 38:01 Bemerkung 2.2/ 45:15 Definition 2.3/ 47:40 Satz 2.4/ 52:02 Beispiel 2.5/ 01:04:13 Bemerkung 2.6/ 01:09:42 §4.3 Grenzwertsätze/ 01:17:00 Beispiel 3.2/ 01:22:07 Bemerkung 3.3/ 01:28:07 Satz 3.5/ 01:36:23 Beispiel 3.4/ 01:54:37 Satz 3.7 und 3.8/ 02:10:39 §4.4 Reihen/ 2:18:45 Satz 4.2//",Folgen und Grenzwerte,"[{'id': 76, 'firstName': 'Robert', 'lastName': 'Haller-Dintelmann', 'title': 'Dr.', 'photoAvailable': False}]","[{'id': 397, 'name': 'Höhere Mathematik I'}]",by-sa,https://olw-material.hrz.tu-darmstadt.de/olw-roh-repository/archive/76/02/74/70/1e/88/11/eb/89/66/00/50/56/bd/73/ae,https://olw-material.hrz.tu-darmstadt.de/olw-konv-repository/material/76/02/74/70/1e/88/11/eb/89/66/00/50/56/bd/73/ae
